Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2025;8944;9878;27644;180424;2;28.00;17;11;0;6;887;771;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SAB TAR BC SEN MAS;BALONCESTO;SENIOR ;No Gravity;MASCULINO;Ciudad Lineal
2025;8944;9878;27644;180425;3;27.00;16;11;0;5;869;651;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SAB TAR BC SEN MAS;BALONCESTO;SENIOR ;Pachangas CB;MASCULINO;Ciudad Lineal
2025;8944;9878;27644;180421;5;25.00;17;8;0;9;685;828;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SAB TAR BC SEN MAS;BALONCESTO;SENIOR ;Los Stones;MASCULINO;Ciudad Lineal
2025;8944;9878;27644;180423;6;24.00;17;7;0;10;808;878;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SAB TAR BC SEN MAS;BALONCESTO;SENIOR ;New Town Lobsters;MASCULINO;Ciudad Lineal
2025;8944;9878;27644;180417;7;23.00;16;7;0;9;778;799;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SAB TAR BC SEN MAS;BALONCESTO;SENIOR ;Bamiguetes;MASCULINO;Ciudad Lineal
2025;8944;9878;27644;180419;8;21.00;16;5;0;11;586;768;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SAB TAR BC SEN MAS;BALONCESTO;SENIOR ;L.A. Prospe;MASCULINO;Ciudad Lineal
2025;8944;9878;27644;180418;9;19.00;16;3;0;13;709;908;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SAB TAR BC SEN MAS;BALONCESTO;SENIOR ;Barcelongos;MASCULINO;Ciudad Lineal
2025;8944;9878;27644;180427;10;18.00;17;1;0;16;681;979;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SAB TAR BC SEN MAS;BALONCESTO;SENIOR ;Spínola Chamartín;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180432;1;33.00;18;15;0;3;777;624;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Fulgor;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180434;2;32.00;17;15;0;2;1005;673;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Kriptos Taberna de la Quina;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180428;3;31.00;17;14;0;3;807;680;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Al Tuntun;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180438;5;29.00;18;11;0;7;838;766;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Tropa Goofy;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180436;4;29.00;17;12;0;5;826;615;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;RIF;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180437;6;25.00;17;8;0;9;692;743;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Supercolegas del Infierno;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180430;7;23.00;17;6;0;11;611;680;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;C.B. Uceda;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180429;9;22.00;17;5;0;12;714;845;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Batacazo;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180435;8;23.00;17;6;0;11;685;740;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Lady Zierbos;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180433;10;21.00;18;3;0;15;656;928;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Harambentas C. B.;MASCULINO;Ciudad Lineal
2025;8944;9878;27645;180431;11;15.00;17;0;0;15;533;850;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM BC SEN MAS;BALONCESTO;SENIOR ;Camulodunum;MASCULINO;Ciudad Lineal
2025;8949;9898;28124;179873;1;45.00;16;15;0;0;93;27;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;BAJO MUNDO FC;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;178626;2;36.00;16;12;0;4;82;40;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;ALIANZE;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;179611;3;31.00;15;10;1;4;62;27;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;LOS CHAVALES F.C;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;178792;4;22.00;15;7;1;7;42;48;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;Bournemahou Fútbol Club;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;179711;6;16.00;16;5;1;10;28;61;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;RACING 038;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;179292;5;18.00;16;5;3;8;55;78;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;CDV OLD BOYS;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;179773;7;13.00;16;4;1;11;41;70;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;BUTAN FC;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;179760;8;11.00;15;3;2;10;34;64;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;HOY FC;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;179668;9;8.00;16;2;2;12;40;81;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;BARCARROÑA CF;MASCULINO;Puente de Vallecas
2025;8949;9898;28124;179360;10;5.00;15;9;1;5;53;34;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 SEN MAS DOM TAR  G1;FUTBOL 7;SENIOR ;Parlamento FC;MASCULINO;Puente de Vallecas
2025;8952;9910;28346;178231;1;49.00;17;16;1;0;89;10;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;LAS MUSAS C.F.S;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;178503;2;49.00;19;16;1;2;95;35;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;RACING SAN BLAS FC;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;178027;3;37.00;17;12;1;4;87;37;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;DIE MANNSCHAFT;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;179655;4;35.00;17;11;2;4;68;33;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;Heavywheights F.C;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;179912;5;28.00;17;9;1;7;50;25;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;DEPORTIVO MADRID FUTSAL;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;178112;6;26.00;17;8;2;7;52;44;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;La Cuatro;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;178052;7;15.00;19;4;3;12;46;73;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;Rastros FC;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;180076;8;11.00;18;3;2;13;17;81;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;REAL CACHETES;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;177884;10;6.00;18;2;0;16;28;93;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;Los Niños fc;MASCULINO;San Blas - Canillejas
2025;8952;9910;28346;179357;9;9.00;17;3;2;11;24;81;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;San Roca FS ;MASCULINO;San Blas - Canillejas
2025;8951;9906;28312;178772;1;44.00;17;14;2;1;81;30;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;BERRO F.C.;MASCULINO;Salamanca
2025;8951;9906;28312;178308;2;38.00;17;12;2;3;72;38;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;Anonimos CF;MASCULINO;Salamanca
2025;8951;9906;28312;178427;4;33.00;17;10;3;4;74;35;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;TROTROS DE LEO F.C.;MASCULINO;Salamanca
2025;8951;9906;28312;178239;3;35.00;17;11;2;4;68;39;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;CUBILETES FC;MASCULINO;Salamanca
2025;8951;9906;28312;178468;6;24.00;17;7;3;7;37;42;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;SHANGHAI STATION FC;MASCULINO;Salamanca
2025;8951;9906;28312;177657;5;24.00;18;7;3;8;45;47;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;U.B. Prosperidad;MASCULINO;Salamanca
2025;8951;9906;28312;178404;7;20.00;17;6;2;9;58;81;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;NEVULA CF;MASCULINO;Salamanca
2025;8951;9906;28312;177880;8;19.00;18;6;3;8;47;53;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;Lager de Munich;MASCULINO;Salamanca
2025;8951;9906;28312;178632;9;11.00;17;1;8;8;30;51;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;Sainz de Parranda;MASCULINO;Salamanca
2025;8951;9906;28312;177630;10;10.00;17;3;1;13;39;90;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;FC LAS VENTAS;MASCULINO;Salamanca
2025;8951;9906;28312;178457;11;8.00;18;3;1;13;34;79;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-6;FUTBOL 7;SENIOR ;Moucepcion F.C.;MASCULINO;Salamanca
2025;8956;9927;29957;186171;1;10.00;6;5;0;1;251;134;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - B;MINIBALONCESTO;ALEVIN ;MADRID VILLA DE VALLECAS FEMENINO;MIXTO;Villa de Vallecas
2025;8956;9927;29957;186169;3;6.00;6;3;0;3;174;116;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - B;MINIBALONCESTO;ALEVIN ;A.R.SAHAGUN ENSANCHE VK E;MIXTO;Villa de Vallecas
2025;8956;9927;29957;186170;2;8.00;6;4;0;2;185;158;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - B;MINIBALONCESTO;ALEVIN ;LOYOLA P. ENSANCHE VK D;MIXTO;Villa de Vallecas
2025;8956;9927;29957;186172;4;.00;6;0;0;6;21;223;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - B;MINIBALONCESTO;ALEVIN ;Real Colegio nuestra Señora de Loreto;MIXTO;Villa de Vallecas
2025;8979;9975;29519;179657;1;47.00;19;15;2;2;80;31;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;NEWELLS F.S.;MASCULINO;Moratalaz
2025;8979;9975;29519;180043;2;47.00;19;15;2;2;78;38;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;TIZONA VJ;MASCULINO;Moratalaz
2025;8979;9975;29519;179072;3;39.00;19;11;6;2;81;33;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;Cobreros FS;MASCULINO;Moratalaz
2025;8979;9975;29519;178259;4;32.00;19;9;5;5;67;49;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;La Plaza C.F.;MASCULINO;Moratalaz
2025;8979;9975;29519;180231;5;32.00;19;11;1;5;63;56;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;Venezia Boys;MASCULINO;Moratalaz
2025;8979;9975;29519;180018;6;28.00;19;8;4;7;59;44;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;Solitarios FC;MASCULINO;Moratalaz
2025;8979;9975;29519;179964;7;27.00;19;8;3;7;49;53;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;SALKEN FC;MASCULINO;Moratalaz
2025;8979;9975;29519;179305;8;20.00;18;6;3;7;47;65;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;BELCEBÚS FC;MASCULINO;Moratalaz
2025;8979;9975;29519;178893;9;18.00;18;5;3;10;48;66;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;GIRUGIRUPOLI F.C;MASCULINO;Moratalaz
2025;8979;9975;29519;179521;10;18.00;19;5;3;11;53;72;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;Borrachester United;MASCULINO;Moratalaz
2025;8979;9975;29519;179962;11;7.00;19;2;1;16;42;83;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;Cerveceros;MASCULINO;Moratalaz
2025;8979;9975;29519;179927;12;3.00;19;0;3;15;36;113;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;MACEDONIA FS;MASCULINO;Moratalaz
2025;8956;9927;29958;186167;1;8.00;4;4;0;0;139;97;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - A;MINIBALONCESTO;ALEVIN ;MADRID VILLA DE VALLECAS;MIXTO;Villa de Vallecas
2025;8956;9927;29958;186165;2;6.00;4;3;0;1;157;109;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - A;MINIBALONCESTO;ALEVIN ;GSD LAS SUERTES B;MIXTO;Villa de Vallecas
2025;8956;9927;29958;186168;3;4.00;4;2;0;2;119;111;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - A;MINIBALONCESTO;ALEVIN ;STELLA MARIS;MIXTO;Villa de Vallecas
2025;8956;9927;29958;186164;4;1.00;4;0;1;3;85;132;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - A;MINIBALONCESTO;ALEVIN ;GSD LAS SUERTES A;MIXTO;Villa de Vallecas
2025;8956;9927;29958;186166;5;1.00;4;0;1;3;97;148;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;SEGUNDA FASE GRUPO 46 JDM;JDM VIV MBC ALE MIX - A;MINIBALONCESTO;ALEVIN ;Juan de Dios - Ensanche VK G;MIXTO;Villa de Vallecas
2025;8951;9906;29713;177944;1;46.00;18;15;1;2;103;38;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;Potemos F.C.;MASCULINO;Salamanca
2025;8951;9906;29713;179053;2;39.00;18;13;0;5;84;49;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;POTATHINAIKOS;MASCULINO;Salamanca
2025;8951;9906;29713;178548;3;33.00;17;11;0;6;94;52;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;PURO FUTBOL;MASCULINO;Salamanca
2025;8951;9906;29713;179157;4;26.00;17;8;2;7;54;55;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;Viejas glorias;MASCULINO;Salamanca
2025;8951;9906;29713;178381;5;25.00;17;8;1;8;41;58;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;Unión Balompédica Prosperidad;MASCULINO;Salamanca
2025;8951;9906;29713;178983;6;24.00;17;7;3;7;66;63;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;Club de Carl;MASCULINO;Salamanca
2025;8951;9906;29713;178913;7;18.00;17;5;3;9;42;55;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;Mi Nabo de Kiev F7;MASCULINO;Salamanca
2025;8951;9906;29713;178473;9;13.00;18;11;1;5;57;50;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;XAVATOS CFF;MASCULINO;Salamanca
2025;8951;9906;29713;178946;10;11.00;17;3;2;12;31;63;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;Soldados de Bordalás;MASCULINO;Salamanca
2025;8951;9906;29713;178460;8;13.00;17;5;0;11;42;79;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;CASTELLANA NORTE;MASCULINO;Salamanca
2025;8951;9906;29713;179130;11;6.00;17;1;3;13;44;96;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL DOM TAR F7 SEN MAS Gr-7;FUTBOL 7;SENIOR ;Flecha Negra;MASCULINO;Salamanca
2025;8949;9898;28152;181099;1;16.00;14;1;13;0;3;0;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 PBJ MIX;FUTBOL 7;PREBENJAMIN ;C.D.E. ATHLETIC JUNIOR;MIXTO;Puente de Vallecas
2025;8949;9898;28152;182859;2;15.00;15;0;15;0;0;0;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 PBJ MIX;FUTBOL 7;PREBENJAMIN ;A.D. MADRID SUR C;MIXTO;Puente de Vallecas
2025;8949;9898;28152;182935;3;15.00;15;0;15;0;0;0;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 PBJ MIX;FUTBOL 7;PREBENJAMIN ;CHAMARTIN FC;MIXTO;Puente de Vallecas
2025;8949;9898;28152;182494;4;15.00;15;0;15;0;0;0;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 PBJ MIX;FUTBOL 7;PREBENJAMIN ;STELLA MARIS;MIXTO;Puente de Vallecas
2025;8949;9898;28152;184003;5;15.00;14;1;12;0;8;10;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 PBJ MIX;FUTBOL 7;PREBENJAMIN ;CD Colegio Alameda de Osuna;MIXTO;Puente de Vallecas
2025;8949;9898;28152;182839;6;14.00;15;0;14;1;7;8;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 PBJ MIX;FUTBOL 7;PREBENJAMIN ;A.D. MADRID SUR B;MIXTO;Puente de Vallecas
2025;8949;9898;28131;182938;1;37.00;14;12;1;1;124;15;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 BEN MIX;FUTBOL 7;BENJAMIN ;CHAMARTÍN FC "A";MIXTO;Puente de Vallecas
2025;8949;9898;28131;183321;2;36.00;13;12;0;1;134;21;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 BEN MIX;FUTBOL 7;BENJAMIN ;PIRATAS DE MORATALAZ ;MIXTO;Puente de Vallecas
2025;8949;9898;28131;182943;3;30.00;14;10;0;4;74;36;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 BEN MIX;FUTBOL 7;BENJAMIN ;CHAMARTIN FC "B";MIXTO;Puente de Vallecas
2025;8949;9898;28131;182560;4;17.00;14;5;2;7;36;75;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 BEN MIX;FUTBOL 7;BENJAMIN ;STELLA MARIS;MIXTO;Puente de Vallecas
2025;8949;9898;28131;182891;5;14.00;13;4;2;7;31;69;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 BEN MIX;FUTBOL 7;BENJAMIN ;A.D. MADRID SUR C;MIXTO;Puente de Vallecas
2025;8949;9898;28131;181241;6;10.00;13;2;4;7;30;66;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL F7 BEN MIX;FUTBOL 7;BENJAMIN ;C.D. DOSA;MIXTO;Puente de Vallecas
